rank,name,score,ts
1,삼성전자,14.71,2026-06-09 10:31:56
2,SK하이닉스,9.87,2026-06-09 10:31:56
3,NAVER,7.83,2026-06-09 10:31:56
4,LG전자,6.95,2026-06-09 10:31:56
5,삼성전기,4.07,2026-06-09 10:31:56
6,현대차,2.98,2026-06-09 10:31:56
7,LG씨엔에스,2.23,2026-06-09 10:31:56
8,두산에너빌리티,1.93,2026-06-09 10:31:56
9,두산로보틱스,1.78,2026-06-09 10:31:56
10,대한광통신,1.77,2026-06-09 10:31:56
11,LG이노텍,1.52,2026-06-09 10:31:56
12,현대모비스,1.39,2026-06-09 10:31:56
13,SK텔레콤,1.33,2026-06-09 10:31:56
14,삼성에스디에스,1.21,2026-06-09 10:31:56
15,삼성전자우,1.18,2026-06-09 10:31:56
16,SK네트웍스,1.09,2026-06-09 10:31:56
17,알테오젠,1.04,2026-06-09 10:31:56
18,삼성SDI,1.00,2026-06-09 10:31:56
19,삼성중공업,0.93,2026-06-09 10:31:56
20,HPSP,0.92,2026-06-09 10:31:56
21,주성엔지니어링,0.91,2026-06-09 10:31:56
22,테크윙,0.90,2026-06-09 10:31:56
23,대우건설,0.83,2026-06-09 10:31:56
24,한미반도체,0.78,2026-06-09 10:31:56
25,성호전자,0.76,2026-06-09 10:31:56
26,한화오션,0.75,2026-06-09 10:31:56
27,디앤디파마텍,0.71,2026-06-09 10:31:56
28,에코프로,0.70,2026-06-09 10:31:56
29,기아,0.70,2026-06-09 10:31:56
30,셀트리온,0.68,2026-06-09 10:31:56
