rank,name,score,ts
1,SK하이닉스,19.43,2026-09-08 13:28:49
2,삼성전자,18.64,2026-09-08 13:28:49
3,두산에너빌리티,4.27,2026-09-08 13:28:49
4,대우건설,2.59,2026-09-08 13:28:49
5,삼성전기,2.55,2026-09-08 13:28:49
6,현대차,1.92,2026-09-08 13:28:49
7,삼성전자우,1.87,2026-09-08 13:28:49
8,주성엔지니어링,1.71,2026-09-08 13:28:49
9,SK스퀘어,1.70,2026-09-08 13:28:49
10,LG전자,1.48,2026-09-08 13:28:49
11,한미반도체,1.40,2026-09-08 13:28:49
12,스카이랩스,1.35,2026-09-08 13:28:49
13,한전기술,1.28,2026-09-08 13:28:49
14,알테오젠,1.18,2026-09-08 13:28:49
15,삼성SDI,1.15,2026-09-08 13:28:49
16,NAVER,1.07,2026-09-08 13:28:49
17,현대건설,0.99,2026-09-08 13:28:49
18,대한광통신,0.91,2026-09-08 13:28:49
19,우리기술,0.84,2026-09-08 13:28:49
20,빛과전자,0.82,2026-09-08 13:28:49
21,한화오션,0.79,2026-09-08 13:28:49
22,LG이노텍,0.74,2026-09-08 13:28:49
23,삼성중공업,0.73,2026-09-08 13:28:49
24,현대약품,0.71,2026-09-08 13:28:49
25,서산,0.69,2026-09-08 13:28:49
26,삼성E&A,0.66,2026-09-08 13:28:49
27,로보티즈,0.64,2026-09-08 13:28:49
28,대한전선,0.64,2026-09-08 13:28:49
29,LS ELECTRIC,0.63,2026-09-08 13:28:49
30,HLB,0.62,2026-09-08 13:28:49
