rank,name,score,ts
1,삼성전자,15.07,2026-03-17 15:47:35
2,SK하이닉스,6.65,2026-03-17 15:47:35
3,현대차,3.69,2026-03-17 15:47:35
4,두산에너빌리티,2.86,2026-03-17 15:47:35
5,흥아해운,2.64,2026-03-17 15:47:35
6,우리기술,2.47,2026-03-17 15:47:35
7,한화솔루션,2.21,2026-03-17 15:47:35
8,휴림로봇,1.98,2026-03-17 15:47:35
9,삼성중공업,1.83,2026-03-17 15:47:35
10,한화시스템,1.67,2026-03-17 15:47:35
11,한미반도체,1.56,2026-03-17 15:47:35
12,에코프로,1.53,2026-03-17 15:47:35
13,삼성전자우,1.46,2026-03-17 15:47:35
14,신성이엔지,1.42,2026-03-17 15:47:35
15,삼성SDI,1.29,2026-03-17 15:47:35
16,NAVER,1.28,2026-03-17 15:47:35
17,LS머트리얼즈,1.23,2026-03-17 15:47:35
18,한국항공우주,1.20,2026-03-17 15:47:35
19,미래에셋증권,1.18,2026-03-17 15:47:35
20,한화에어로스페이스,1.12,2026-03-17 15:47:35
21,한화오션,1.06,2026-03-17 15:47:35
22,LIG넥스원,1.05,2026-03-17 15:47:35
23,펄어비스,1.03,2026-03-17 15:47:35
24,HD현대에너지솔루션,0.97,2026-03-17 15:47:35
25,대한광통신,0.96,2026-03-17 15:47:35
26,셀트리온,0.89,2026-03-17 15:47:35
27,아주IB투자,0.88,2026-03-17 15:47:35
28,삼표시멘트,0.82,2026-03-17 15:47:35
29,대한해운,0.81,2026-03-17 15:47:35
30,대우건설,0.80,2026-03-17 15:47:35
