rank,name,score,ts
1,삼성전자,23.03,2026-04-01 15:59:32
2,SK하이닉스,7.45,2026-04-01 15:59:32
3,삼천당제약,5.20,2026-04-01 15:59:32
4,현대차,3.06,2026-04-01 15:59:32
5,펄어비스,2.52,2026-04-01 15:59:32
6,대우건설,2.49,2026-04-01 15:59:32
7,두산에너빌리티,2.38,2026-04-01 15:59:32
8,LIG넥스원,2.02,2026-04-01 15:59:32
9,삼성SDI,1.47,2026-04-01 15:59:32
10,에코프로,1.43,2026-04-01 15:59:32
11,삼성전자우,1.37,2026-04-01 15:59:32
12,우리기술,1.37,2026-04-01 15:59:32
13,한화시스템,1.30,2026-04-01 15:59:32
14,한미반도체,1.16,2026-04-01 15:59:32
15,한화솔루션,1.14,2026-04-01 15:59:32
16,삼성중공업,1.14,2026-04-01 15:59:32
17,대한광통신,1.11,2026-04-01 15:59:32
18,미래에셋증권,1.06,2026-04-01 15:59:32
19,한화오션,0.98,2026-04-01 15:59:32
20,NAVER,0.97,2026-04-01 15:59:32
21,SK증권,0.94,2026-04-01 15:59:32
22,HD현대중공업,0.86,2026-04-01 15:59:32
23,흥아해운,0.86,2026-04-01 15:59:32
24,우리로,0.85,2026-04-01 15:59:32
25,휴림로봇,0.81,2026-04-01 15:59:32
26,하이브,0.77,2026-04-01 15:59:32
27,알테오젠,0.71,2026-04-01 15:59:32
28,SK이터닉스,0.70,2026-04-01 15:59:32
29,셀트리온,0.69,2026-04-01 15:59:32
30,한국항공우주,0.68,2026-04-01 15:59:32
